species_code,alt_full_spp_code,n_locations,scientific_name,american_english_name,taxonomy_version,taxonomic_sort_order,image_url,small_image_url
comgra2,comgra,1,Quiscalus quiscula versicolor,Common Grackle (Bronzed),2022,33181,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/37761501/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/37761501/320
botgra,NA,2076,Quiscalus major,Boat-tailed Grackle,2022,33182,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67363931/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67363931/320
botgra1,botgra,1,Quiscalus major major,Boat-tailed Grackle (major),2022,33183,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/164091911/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/164091911/320
botgra2,botgra,3,Quiscalus major torreyi/alabamensis,Boat-tailed Grackle (torreyi/alabamensis),2022,33184,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/590687401/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/590687401/320
grtgra,NA,1697,Quiscalus mexicanus,Great-tailed Grackle,2022,33188,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67363301/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67363301/320
grackl,NA,14,Quiscalus sp.,grackle sp.,2022,33222,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/169044851/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/169044851/320
oribla1,NA,1,Gymnomystax mexicanus,Oriole Blackbird,2022,33230,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/323190841/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/323190841/320
yewbla2,NA,1,Agelasticus thilius,Yellow-winged Blackbird,2022,33254,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/116110291/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/116110291/320
blackb,NA,128,Icteridae sp.,blackbird sp.,2022,33267,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/609450046/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/609450046/320
ovenbi1,NA,253,Seiurus aurocapilla,Ovenbird,2022,33269,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296753061/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296753061/320
woewar1,NA,31,Helmitheros vermivorum,Worm-eating Warbler,2022,33273,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296754331/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296754331/320
louwat,NA,57,Parkesia motacilla,Louisiana Waterthrush,2022,33275,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296755471/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296755471/320
norwat,NA,14,Parkesia noveboracensis,Northern Waterthrush,2022,33276,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296756901/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296756901/320
y00598,NA,26,Parkesia motacilla/noveboracensis,Louisiana/Northern Waterthrush,2022,33277,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/151879051/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/151879051/320
gowwar,NA,4,Vermivora chrysoptera,Golden-winged Warbler,2022,33279,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/161007131/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/161007131/320
buwwar,NA,38,Vermivora cyanoptera,Blue-winged Warbler,2022,33280,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296764091/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296764091/320
brewar,NA,1,Vermivora chrysoptera x cyanoptera (F1 hybrid),Brewster's Warbler (hybrid),2022,33282,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/463218771/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/463218771/320
bawwar,NA,978,Mniotilta varia,Black-and-white Warbler,2022,33285,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/63666541/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/63666541/320
prowar,NA,95,Protonotaria citrea,Prothonotary Warbler,2022,33286,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296766141/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296766141/320
swawar,NA,11,Limnothlypis swainsonii,Swainson's Warbler,2022,33287,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296768641/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296768641/320
tenwar,NA,85,Leiothlypis peregrina,Tennessee Warbler,2022,33295,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296780741/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296780741/320
orcwar,NA,2941,Leiothlypis celata,Orange-crowned Warbler,2022,33296,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296785521/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296785521/320
orcwar1,orcwar,28,Leiothlypis celata celata,Orange-crowned Warbler (celata),2022,33298,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/526852791/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/526852791/320
orcwar3,orcwar,1,Leiothlypis celata lutescens,Orange-crowned Warbler (lutescens),2022,33300,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/400720201/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/400720201/320
lucwar,NA,73,Leiothlypis luciae,Lucy's Warbler,2022,33303,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296803411/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296803411/320
naswar,NA,248,Leiothlypis ruficapilla,Nashville Warbler,2022,33304,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296807801/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296807801/320
naswar1,naswar,2,Leiothlypis ruficapilla ruficapilla,Nashville Warbler (ruficapilla),2022,33305,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/205228091/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/205228091/320
naswar2,naswar,1,Leiothlypis ruficapilla ridgwayi,Nashville Warbler (ridgwayi),2022,33306,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/567602231/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/567602231/320
virwar,NA,11,Leiothlypis virginiae,Virginia's Warbler,2022,33309,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296818571/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296818571/320
conwar,NA,4,Oporornis agilis,Connecticut Warbler,2022,33313,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296833621/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296833621/320
gycyel,NA,1,Geothlypis poliocephala,Gray-crowned Yellowthroat,2022,33314,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/243959571/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/243959571/320
macwar,NA,15,Geothlypis tolmiei,MacGillivray's Warbler,2022,33327,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296834351/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296834351/320
mouwar,NA,1,Geothlypis philadelphia,Mourning Warbler,2022,33328,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296835651/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296835651/320
kenwar,NA,10,Geothlypis formosa,Kentucky Warbler,2022,33333,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296839171/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/296839171/320
comyel,NA,517,Geothlypis trichas,Common Yellowthroat,2022,33348,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297027971/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297027971/320
hoowar,NA,85,Setophaga citrina,Hooded Warbler,2022,33377,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297027781/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297027781/320
amered,NA,130,Setophaga ruticilla,American Redstart,2022,33378,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297029071/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297029071/320
kirwar,NA,1,Setophaga kirtlandii,Kirtland's Warbler,2022,33379,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297030851/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297030851/320
camwar,NA,73,Setophaga tigrina,Cape May Warbler,2022,33380,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297033651/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297033651/320
cerwar,NA,16,Setophaga cerulea,Cerulean Warbler,2022,33381,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297038371/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297038371/320
norpar,NA,449,Setophaga americana,Northern Parula,2022,33383,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64518191/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64518191/320
magwar,NA,38,Setophaga magnolia,Magnolia Warbler,2022,33399,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297040641/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297040641/320
babwar,NA,22,Setophaga castanea,Bay-breasted Warbler,2022,33401,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64800391/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64800391/320
bkbwar,NA,30,Setophaga fusca,Blackburnian Warbler,2022,33402,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297045621/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297045621/320
yelwar,NA,624,Setophaga petechia,Yellow Warbler,2022,33404,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297046671/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297046671/320
yelwar1,yelwar,3,Setophaga petechia [aestiva Group],Yellow Warbler (Northern),2022,33405,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/101259961/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/101259961/320
yelwar2,yelwar,2,Setophaga petechia [petechia Group],Yellow Warbler (Golden),2022,33425,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/518923011/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/518923011/320
chswar,NA,25,Setophaga pensylvanica,Chestnut-sided Warbler,2022,33446,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64803561/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64803561/320
bkpwar,NA,45,Setophaga striata,Blackpoll Warbler,2022,33448,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64804711/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64804711/320
btbwar,NA,112,Setophaga caerulescens,Black-throated Blue Warbler,2022,33451,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64806111/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64806111/320
palwar,NA,980,Setophaga palmarum,Palm Warbler,2022,33458,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297049561/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297049561/320
palwar3,palwar,18,Setophaga palmarum palmarum,Palm Warbler (Western),2022,33459,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/290451201/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/290451201/320
palwar4,palwar,37,Setophaga palmarum hypochrysea,Palm Warbler (Yellow),2022,33460,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/337684391/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/337684391/320
pinwar,NA,7724,Setophaga pinus,Pine Warbler,2022,33463,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64893901/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64893901/320
yerwar,NA,14641,Setophaga coronata,Yellow-rumped Warbler,2022,33469,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308764651/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308764651/320
myrwar,yerwar,502,Setophaga coronata coronata,Yellow-rumped Warbler (Myrtle),2022,33470,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/170816431/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/170816431/320
audwar,yerwar,184,Setophaga coronata auduboni,Yellow-rumped Warbler (Audubon's),2022,33471,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/322695581/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/322695581/320
yerwar3,yerwar,37,Setophaga coronata coronata x auduboni,Yellow-rumped Warbler (Myrtle x Audubon's),2022,33472,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308576081/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308576081/320
x00461,NA,2,Setophaga palmarum x coronata,Palm x Yellow-rumped Warbler (hybrid),2022,33477,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/259304751/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/259304751/320
yetwar,NA,896,Setophaga dominica,Yellow-throated Warbler,2022,33478,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308761391/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/308761391/320
yetwar1,yetwar,1,Setophaga dominica albilora,Yellow-throated Warbler (albilora),2022,33479,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/66801081/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/66801081/320
yetwar2,yetwar,1,Setophaga dominica dominica/stoddardi,Yellow-throated Warbler (dominica/stoddardi),2022,33480,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64935911/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/64935911/320
prawar,NA,187,Setophaga discolor,Prairie Warbler,2022,33490,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297052251/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297052251/320
barwar,NA,1,Setophaga subita,Barbuda Warbler,2022,33496,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/98024111/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/98024111/320
grawar,NA,4,Setophaga graciae,Grace's Warbler,2022,33498,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297054451/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297054451/320
btywar,NA,112,Setophaga nigrescens,Black-throated Gray Warbler,2022,33504,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297059311/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297059311/320
towwar,NA,2080,Setophaga townsendi,Townsend's Warbler,2022,33509,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297064161/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297064161/320
x00624,NA,1,Setophaga coronata x townsendi,Yellow-rumped x Townsend's Warbler (hybrid),2022,33510,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/489574491/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/489574491/320
herwar,NA,24,Setophaga occidentalis,Hermit Warbler,2022,33513,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297068091/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297068091/320
x00059,NA,5,Setophaga townsendi x occidentalis,Townsend's x Hermit Warbler (hybrid),2022,33514,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/459976581/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/459976581/320
gchwar,NA,18,Setophaga chrysoparia,Golden-cheeked Warbler,2022,33518,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297069601/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297069601/320
btnwar,NA,75,Setophaga virens,Black-throated Green Warbler,2022,33519,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/162294151/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/162294151/320
rucwar,NA,1,Basileuterus rufifrons,Rufous-capped Warbler,2022,33524,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297071231/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297071231/320
gcrwar,NA,1,Basileuterus culicivorus,Golden-crowned Warbler,2022,33548,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/43081681/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/43081681/320
canwar,NA,2,Cardellina canadensis,Canada Warbler,2022,33642,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297072721/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297072721/320
wlswar,NA,312,Cardellina pusilla,Wilson's Warbler,2022,33643,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297073391/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297073391/320
wilwar1,wlswar,1,Cardellina pusilla pileolata,Wilson's Warbler (pileolata),2022,33644,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/408287751/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/408287751/320
wilwar2,wlswar,2,Cardellina pusilla pusilla,Wilson's Warbler (pusilla),2022,33645,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/88679011/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/88679011/320
wilwar3,wlswar,6,Cardellina pusilla chryseola,Wilson's Warbler (chryseola),2022,33646,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/364737631/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/364737631/320
refwar,NA,1,Cardellina rubrifrons,Red-faced Warbler,2022,33647,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297074721/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297074721/320
paired,NA,14,Myioborus pictus,Painted Redstart,2022,33654,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/606730491/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/606730491/320
warble,NA,23,Parulidae sp.,new world warbler sp.,2022,33694,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/263273701/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/263273701/320
heptan,NA,11,Piranga flava,Hepatic Tanager,2022,33710,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297079701/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297079701/320
sumtan,NA,438,Piranga rubra,Summer Tanager,2022,33729,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67450051/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/67450051/320
scatan,NA,138,Piranga olivacea,Scarlet Tanager,2022,33733,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297081931/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297081931/320
westan,NA,231,Piranga ludoviciana,Western Tanager,2022,33735,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297084201/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297084201/320
flctan,NA,1,Piranga bidentata,Flame-colored Tanager,2022,33738,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/311384701/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/311384701/320
rehtan2,NA,1,Piranga rubriceps,Red-hooded Tanager,2022,33753,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/178818161/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/178818161/320
norcar,NA,71948,Cardinalis cardinalis,Northern Cardinal,2022,33811,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297087301/1800,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297087301/320
